latitude,longitude,application_permit_number,blockgroup
47.53397665,-122.37910694,6431423,95345.0
47.66339252,-122.33952431,6431426,174272.0
47.60636008,-122.29466345,6425984,42801.0
47.62363722,-122.30634311,6420717,80091.0
47.62245604,-122.33147941,6422987,79465.0
47.63187829,-122.36873605,6430887,39296.0
47.66181556,-122.34900892,6429646,77236.0
47.62363722,-122.30634311,6431081,80091.0
47.59281213,-122.30072191,6416028,46588.0
47.59281071,-122.30097724,6430995,46588.0
47.59278385,-122.30087245,6430997,46588.0
47.56012229,-122.38327228,6400986,181599.0
47.65061774,-122.35160339,6420952,55384.0
47.63302447,-122.36671774,6421749,82778.0
47.63187829,-122.36873605,6423437,39296.0
47.63279163,-122.35594426,6410502,70372.0
47.61860242,-122.32515041,6407820,219181.0
47.53197939,-122.38320498,6426275,170328.0
47.60647298,-122.30457321,6418738,131271.0
47.58383401,-122.31625981,6421794,47166.0
47.54327059,-122.36187076,6427773,85936.0
47.67109581,-122.39341555,6428976,70062.0
47.62751838,-122.3617868,6404220,128122.0
47.53197474,-122.38333327,6426271,170328.0
47.71667544,-122.30218729,6431308,162439.0
47.59871334,-122.32991008,6431317,47167.0
47.56012229,-122.38327228,6425923,181599.0
47.53496187,-122.34956743,6431313,52892.0
47.56012229,-122.38327228,6425921,181599.0
47.56012229,-122.38327228,6425922,181599.0
47.57292238,-122.29987384,6431310,49625.0
47.56012229,-122.38327228,6425924,181599.0
47.60740726,-122.33778279,6431298,114114.0
47.71986382,-122.2929826,6431279,185878.0
47.66848655,-122.38718641,6423093,123281.0
47.54548316,-122.38548481,6431260,180792.0
47.64776401,-122.3392528,6431162,24602.0
47.6612354,-122.33641767,6430487,174272.0
47.50941566,-122.37626775,6431248,186499.0
47.61108645,-122.29408703,6431240,67331.0
47.61090505,-122.32549131,6431228,72391.0
47.55775316,-122.2971329,6430248,107698.0
47.610431,-122.33207691,6431221,72388.0
47.62148079,-122.31508444,6373654,58910.0
47.60290729,-122.32928683,6431205,125327.0
47.66150369,-122.2960282,6431198,123283.0
47.57875548,-122.41122521,6431168,97817.0
47.68965191,-122.35123005,6399241,129002.0
47.66707438,-122.27014125,6420238,23553.0
47.66889379,-122.28772405,6431167,156804.0
47.59926386,-122.28564637,6425257,85725.0
47.62363722,-122.30634311,6431080,80091.0
47.65478414,-122.38556881,6431097,10925.0
47.51428061,-122.26883891,6419285,217752.0
47.6484628,-122.40732859,6427473,24604.0
47.64846062,-122.40748633,6413813,24604.0
47.63935659,-122.39921448,6418666,62455.0
47.6052687,-122.30429742,6419578,133462.0
47.65298056,-122.3404509,6400366,24603.0
47.63761904,-122.31762607,6428775,82131.0
47.63198037,-122.30323991,6427763,97303.0
47.51143494,-122.39037319,6423280,157683.0
47.68278243,-122.34485574,6422056,194701.0
47.64628089,-122.35863382,6423107,4504.0
47.60740726,-122.33778279,6430972,114114.0
47.6105508,-122.33467931,6431014,72388.0
47.65478414,-122.38556881,6410946,10925.0
47.63396527,-122.39337319,6419585,62455.0
47.6080434,-122.33391991,6430264,125327.0
47.59517449,-122.30081081,6431075,46588.0
47.61002691,-122.32223697,6431070,125309.0
47.57703236,-122.29752834,6422799,49625.0
47.67248948,-122.33021673,6431065,121799.0
47.53325852,-122.34959022,6431037,9515.0
47.64262676,-122.29967259,6424468,87261.0
47.62782149,-122.30324084,6429656,97303.0
47.56840173,-122.28252601,6427488,180770.0
47.67966066,-122.26402241,6414690,134448.0
47.62836372,-122.29961712,6431006,55418.0
47.68367706,-122.26845119,6418503,134448.0
47.60331562,-122.33390674,6430996,114114.0
47.67785127,-122.39343498,6430476,76044.0
47.5650312,-122.39853885,6425784,117111.0
47.67917009,-122.40357592,6426893,53973.0
47.59442019,-122.30145594,6430960,46588.0
47.65106645,-122.3114674,6429525,20477.0
47.62048771,-122.3138764,6417264,58910.0
47.51428705,-122.26861248,6414692,217752.0
47.51348976,-122.26375373,6419191,30630.0
47.66551598,-122.32775732,6428576,55380.0
47.71873494,-122.31301623,6416367,170161.0
47.64144415,-122.3249605,6426748,4507.0
47.51669584,-122.39195314,6386570,157683.0
47.5168895,-122.39199953,6430857,157683.0
47.56081324,-122.38480857,6424092,181599.0
47.66412892,-122.34022723,6424056,174272.0
47.5940111,-122.28956853,6430932,85725.0
47.61597954,-122.33086962,6430915,79468.0
47.63808421,-122.29086047,6409311,180767.0
47.50850984,-122.38461381,6430927,186499.0
47.60674526,-122.32784883,6430899,42802.0
47.60641665,-122.32813574,6430910,42802.0
47.7137519,-122.3355747,6424841,167312.0
47.60674526,-122.32784883,6430906,42802.0
47.6852776,-122.35716035,6315399,116672.0
47.54790407,-122.29735856,6429264,189283.0
47.57139911,-122.40356053,6429966,117111.0
47.6328994,-122.31225156,6417975,87284.0
47.57200288,-122.28966374,6429010,180770.0
47.56939109,-122.4089954,6421924,97819.0
47.62154693,-122.34016446,6419590,79464.0
47.50970617,-122.3776024,6398415,186499.0
47.59785934,-122.33236808,6423478,47167.0
47.65143544,-122.3626449,6415329,163563.0
47.6238397,-122.33561795,6430850,79469.0
47.51475264,-122.2546222,6430839,162151.0
47.64010391,-122.33004855,6429944,4507.0
47.67179215,-122.39260686,6421843,76040.0
47.63848962,-122.34264419,6430392,4502.0
47.71152546,-122.35448075,6419800,207487.0
47.69809112,-122.34929927,6412991,77235.0
47.57876907,-122.3295314,6423347,47168.0
47.68893111,-122.30298492,6317426,173665.0
47.59335299,-122.31413657,6424637,88402.0
47.526647,-122.31639943,6429443,59165.0
47.63656532,-122.36802616,6430731,39297.0
47.65851098,-122.27106758,6425766,114115.0
47.62506991,-122.30013606,6418671,44844.0
47.62362468,-122.3207245,6426614,80088.0
47.53867731,-122.31495241,6422206,52905.0
47.66248432,-122.31276581,6417750,20475.0
47.67196089,-122.39976397,6415130,53973.0
47.56733776,-122.33521131,6410543,47168.0
47.61375188,-122.3356752,6430722,79469.0
47.61375188,-122.3356752,6430720,79469.0
47.67942004,-122.37115765,6430250,76045.0
47.66403056,-122.27628972,6421175,215641.0
47.5759905,-122.38165849,6410965,100457.0
47.59721815,-122.31839393,6430492,46591.0
47.64826749,-122.34230233,6424122,24601.0
47.67053368,-122.35793527,6430667,120288.0
47.66282321,-122.28543506,6430663,156803.0
47.60454089,-122.33073506,6430654,125327.0
47.60742844,-122.28981231,6428826,87623.0
47.66889898,-122.39321389,6430638,76041.0
47.57842714,-122.37777508,6430626,117113.0
47.68786729,-122.36699342,6420390,127393.0
47.68569827,-122.29355383,6428279,214724.0
47.63290934,-122.30374605,6428585,87284.0
47.64219938,-122.32627191,6430189,4507.0
47.58140439,-122.29443407,6430592,180768.0
47.72235255,-122.29585301,6425698,185878.0
47.62656636,-122.3090131,6423844,82130.0
47.64804333,-122.3566887,6425787,4505.0
47.68325674,-122.28069375,6427646,214723.0
47.54853479,-122.27789551,6418625,128998.0
47.67295718,-122.31771616,6410037,121801.0
47.57703236,-122.29752834,6411030,49625.0
47.62660117,-122.37133393,6424717,79427.0
47.65652186,-122.31951142,6430430,130592.0
47.65613033,-122.38720589,6429875,10925.0
47.59951219,-122.32034954,6374407,46591.0
47.50281793,-122.24154092,6430505,20806.0
47.57360023,-122.40583303,6421925,97816.0
47.59254056,-122.39083481,6430281,186483.0
47.69392084,-122.32639631,6430486,210962.0
47.62923323,-122.28450788,6429306,87971.0
47.65290442,-122.35207484,6430472,55385.0
47.69437403,-122.3432277,6406918,210960.0
47.65789434,-122.28241579,6430469,215653.0
47.63951237,-122.28873254,6430457,180767.0
47.5540511,-122.32102018,6425808,47168.0
47.70255029,-122.34094507,6429848,158342.0
47.68652625,-122.36579855,6430442,116673.0
47.55495526,-122.31451013,6426797,132934.0
47.66231885,-122.28147251,6423007,215641.0
47.62337062,-122.3308669,6419611,79465.0
47.65663189,-122.31945594,6386359,130592.0
47.73342849,-122.35938137,6412100,158082.0
47.61461795,-122.31441998,6421616,80087.0
47.6945965,-122.37596223,6421660,210913.0
47.61742194,-122.31522126,6424141,80087.0
47.56875099,-122.38734166,6429984,114651.0
47.56858631,-122.38729028,6429985,114651.0
47.56875099,-122.38734166,6422998,114651.0
47.63705078,-122.36744236,6378111,191060.0
47.54849489,-122.35683717,6430322,52904.0
47.66896527,-122.39773383,6430015,76042.0
47.66896527,-122.39773383,6430006,76042.0
47.67666716,-122.35216285,6430296,120289.0
47.68424194,-122.34166219,6430274,116670.0
47.61105428,-122.32264499,6430262,125309.0
47.53853259,-122.3755544,6423610,95345.0
47.62395261,-122.3244313,6429119,79470.0
47.69566251,-122.32653956,6430223,210962.0
47.60703991,-122.34039092,6421066,53976.0
47.67745344,-122.29207625,6424351,120303.0
47.60582637,-122.33465269,6430190,125327.0
47.67039418,-122.39543769,6430165,76041.0
47.68086372,-122.31124775,6428523,95346.0
47.56870442,-122.3870683,6429986,114651.0
47.67440642,-122.40736564,6406610,53973.0
47.67271357,-122.37590614,6421196,76047.0
47.67271357,-122.37590614,6421192,76047.0
47.60138873,-122.3034577,6392547,46590.0
47.6061431,-122.33675344,6430029,114114.0
47.62069775,-122.32187978,6425248,219181.0
47.63920166,-122.32739355,6404043,82135.0
47.63596506,-122.32621258,6415654,82134.0
47.62208508,-122.35399633,6427790,79428.0
47.61534104,-122.34845928,6430124,220361.0
47.51537515,-122.37868139,6430122,217753.0
47.67015627,-122.29356163,6430117,128123.0
47.57685939,-122.41933477,6417695,97818.0
47.67368118,-122.35822337,6430114,120292.0
47.65865079,-122.3211088,6430110,29962.0
47.65874141,-122.33236311,6430100,100458.0
47.57703236,-122.29752834,6424530,49625.0
47.6595179,-122.33772795,6430092,174272.0
47.61629742,-122.28433878,6430074,127709.0
47.64029508,-122.32045832,6430062,180766.0
47.5441006,-122.28588228,6380907,59413.0
47.66181556,-122.34900892,6420851,77236.0
47.54898912,-122.3806854,6430014,181600.0
47.73083858,-122.33306825,6425741,158079.0
47.69390611,-122.32524519,6428715,210962.0
47.62890435,-122.32047816,6427094,82133.0
47.6105508,-122.33467931,6428713,72388.0
47.69066597,-122.29024536,6428039,173642.0
47.65797665,-122.35915159,6420579,156817.0
47.71343606,-122.31467296,6426006,133460.0
47.54961527,-122.34451732,6429945,52892.0
47.63233798,-122.28103539,6429973,87971.0
47.63233798,-122.28103539,6409468,87971.0
47.64545897,-122.31750344,6429979,180766.0
47.61799488,-122.30321003,6421385,123309.0
47.61627528,-122.29700434,6429928,44826.0
47.61184277,-122.34254282,6406611,123311.0
47.52868382,-122.28107244,6429956,166845.0
47.66967529,-122.3879285,6366219,76041.0
47.61771594,-122.33748884,6426424,79469.0
47.6574795,-122.31357642,6429948,91035.0
47.66703843,-122.33767664,6429947,123279.0
47.70279981,-122.32435116,6429936,210963.0
47.51512387,-122.38502061,6429934,157024.0
47.65144075,-122.38498919,6402506,64545.0
47.65442581,-122.30988797,6423929,20478.0
47.61590444,-122.35017725,6420959,220361.0
47.71343606,-122.31467296,6429043,133460.0
47.65141714,-122.32082903,6425735,4506.0
47.61641528,-122.34113446,6429892,79464.0
47.59634748,-122.32808465,6429899,47167.0
47.54272849,-122.28824389,6429897,59413.0
47.66037093,-122.27529704,6426286,114115.0
47.67383648,-122.3232151,6429888,121801.0
47.55355662,-122.27726778,6429879,107668.0
47.72333772,-122.32052668,6429860,158058.0
47.69764827,-122.36255701,6429870,133461.0
47.64565222,-122.36864418,6423958,4499.0
47.64566275,-122.36880751,6429869,4499.0
47.62780082,-122.28377095,6426564,87971.0
47.67940268,-122.3664224,6424750,76045.0
47.58969835,-122.38792442,6397386,125307.0
47.693905,-122.32510796,6419589,210962.0
47.66181787,-122.34883547,6420856,77236.0
47.63204687,-122.36012973,6423030,129000.0
47.63892261,-122.33007155,6418879,82134.0
47.67811103,-122.36847496,6422476,76045.0
47.60992037,-122.3368814,6428714,125327.0
47.60932305,-122.33389853,6429756,72388.0
47.65854339,-122.3293436,6410799,100458.0
47.56288755,-122.32002836,6428050,47168.0
47.63874172,-122.3693703,6429729,39297.0
47.66280788,-122.27910307,6420097,215641.0
47.72465112,-122.28554379,6429681,203689.0
47.6143853,-122.33872658,6426329,79464.0
47.58965216,-122.38813637,6429477,125307.0
47.57767413,-122.28468868,6421116,77295.0
47.5976103,-122.29822881,6417426,46588.0
47.60899866,-122.30661946,6414460,131271.0
47.62036849,-122.2862544,6423496,123308.0
47.66231885,-122.28147251,6422881,215641.0
47.57269487,-122.39674542,6421045,117112.0
47.65470116,-122.34384487,6419195,24603.0
47.63444412,-122.34935083,6411670,82777.0
47.5874141,-122.2978418,6416491,180768.0
47.6361007,-122.36978889,6429712,39297.0
47.51014474,-122.25258935,6429715,186500.0
47.64835614,-122.40864775,6416740,24604.0
47.6590152,-122.34845749,6426082,77236.0
47.67713214,-122.31051516,6423571,97307.0
47.67627035,-122.29223132,6429571,120303.0
47.67627035,-122.29223132,6429572,120303.0
47.67667165,-122.29278104,6416569,120303.0
47.51634254,-122.25483214,6429699,162151.0
47.71235685,-122.29834078,6429701,170761.0
47.52886933,-122.32494811,6429693,59164.0
47.67626944,-122.29190346,6429566,120303.0
47.67626915,-122.29250229,6429564,120303.0
47.67627035,-122.29223132,6429565,120303.0
47.67626331,-122.29275435,6429563,120303.0
47.67646357,-122.29224437,6429561,120303.0
47.67646403,-122.2919145,6429562,120303.0
47.67646302,-122.2927696,6429559,120303.0
47.67646505,-122.29251337,6429560,120303.0
47.67667638,-122.29192605,6429558,120303.0
47.67667603,-122.29225794,6429557,120303.0
47.67667619,-122.29252641,6429556,120303.0
47.59085645,-122.33355833,6420327,47167.0
47.68027482,-122.27341563,6429643,134447.0
47.60630952,-122.32178297,6424421,42797.0
47.66707019,-122.35907816,6429220,123282.0
47.63302447,-122.36671774,6429621,82778.0
47.57097082,-122.39053105,6429604,97820.0
47.68059383,-122.35816947,6428788,116672.0
47.61951576,-122.30839714,6427095,80092.0
47.61628289,-122.33392235,6419591,79468.0
47.70202088,-122.3576269,6429351,91038.0
47.65503779,-122.35843991,6429547,55382.0
47.67761686,-122.34960893,6429356,120289.0
47.58236244,-122.4000911,6429537,117112.0
47.66519134,-122.32858953,6429533,55381.0
47.65086607,-122.35413557,6429532,55384.0
47.65680612,-122.34688767,6407437,92721.0
47.57269487,-122.39674542,6428255,117112.0
47.63727005,-122.33007462,6423530,82134.0
47.54230674,-122.2693324,6429508,59147.0
47.5996545,-122.30081793,6429479,46589.0
47.614975,-122.32109222,6429478,53974.0
47.5455144,-122.37604211,6429458,128121.0
47.51766117,-122.35487859,6429480,9518.0
47.62910222,-122.28311832,6429459,87971.0
47.62910222,-122.28311832,6417841,87971.0
47.60820877,-122.29583044,6429429,42801.0
47.5540511,-122.32102018,6407657,47168.0
47.59761395,-122.29844199,6429333,46588.0
47.58518553,-122.39538269,6429397,86415.0
47.55924506,-122.27474665,6429396,95348.0
47.52485612,-122.35225177,6427693,9514.0
47.58870826,-122.38792475,6428188,125307.0
47.65561849,-122.38064753,6428880,10926.0
47.55962614,-122.28675464,6429342,107669.0
47.62643204,-122.28337271,6413054,127709.0
47.63004744,-122.34527772,6429308,64548.0
47.63004744,-122.34527772,6422124,64548.0
47.63005345,-122.34515367,6429048,64548.0
47.63004671,-122.34543894,6429049,64548.0
47.61779309,-122.33673423,6429040,79469.0
47.54991005,-122.34337944,6401338,52892.0
47.6264692,-122.28315421,6413139,127709.0
47.52153853,-122.31792445,6417987,59165.0
47.62356482,-122.32059507,6420934,80088.0
47.61624047,-122.3365819,6414029,79469.0
47.62364713,-122.30767114,6422369,80091.0
47.70000581,-122.32385848,6423062,210963.0
47.67928327,-122.36642063,6424751,76045.0
47.57690511,-122.29742797,6423716,49625.0
47.63786645,-122.36539848,6406416,191060.0
47.68438324,-122.30268534,6429061,173665.0
47.68438324,-122.30268534,6422568,173665.0
47.61770123,-122.33061198,6429294,79468.0
47.51035745,-122.24573299,6429268,161498.0
47.66890986,-122.37669657,6426763,123280.0
47.57191498,-122.38109998,6429246,100457.0
47.66467308,-122.30370613,6428132,95968.0
47.60454089,-122.33073506,6423739,125327.0
47.57470228,-122.29737829,6422375,49625.0
47.62543739,-122.32503677,6411095,82133.0
47.6950648,-122.30303671,6424379,214175.0
47.69883954,-122.32480608,6428099,210963.0
47.59616022,-122.29906213,6415411,46588.0
47.65908079,-122.34826104,6426081,77236.0
47.69390611,-122.32524519,6419588,210962.0
47.61357259,-122.3324866,6423495,72388.0
47.68355516,-122.28598871,6424739,214723.0
47.54223299,-122.39594752,6412667,85934.0
47.65359387,-122.36121099,6413225,55382.0
47.64810523,-122.33242442,6426179,24601.0
47.56017028,-122.31195636,6388097,107700.0
47.52370839,-122.39106478,6406483,170826.0
47.63790007,-122.39227532,6415120,62455.0
47.6370533,-122.36733467,6428545,191060.0
47.6370533,-122.36733467,6428542,191060.0
47.63705394,-122.36714694,6428543,191060.0
47.67534389,-122.31115146,6429133,122825.0
47.58874652,-122.30650246,6412176,47169.0
47.68820832,-122.34520466,6424493,129002.0
47.71460843,-122.30878604,6420265,162438.0
47.60573523,-122.33029353,6428960,42802.0
47.62251637,-122.33391663,6429055,79465.0
47.6881288,-122.34018309,6429014,116670.0
47.61192997,-122.33718625,6429038,125327.0
47.69340949,-122.35565887,6422716,210914.0
47.68945339,-122.37380988,6429024,116675.0
47.60501319,-122.32989532,6429032,42802.0
47.60403796,-122.33498562,6429018,114114.0
47.67217886,-122.38680527,6429015,123281.0
47.59901683,-122.30302059,6428972,46590.0
47.57979543,-122.38427052,6428975,117113.0
47.50938418,-122.38187052,6425208,186499.0
47.65813074,-122.36214207,6424913,55382.0
47.62180794,-122.33625748,6428954,79469.0
47.68608876,-122.39269582,6428940,76043.0
47.60454089,-122.33073506,6428920,125327.0
47.66769879,-122.32397116,6418381,55380.0
47.69410662,-122.39136716,6416421,208154.0
47.65999873,-122.39257594,6423510,10926.0
47.56479088,-122.2754979,6419784,93037.0
47.63606961,-122.39092347,6406237,62455.0
47.64791559,-122.40766866,6416737,24604.0
47.55368247,-122.30359025,6428823,180772.0
47.58347262,-122.3297102,6420358,47168.0
47.59767176,-122.33468831,6419690,47167.0
47.64322937,-122.38556928,6428820,10927.0
47.67924332,-122.27876425,6428094,173667.0
47.6695191,-122.32368477,6428853,55380.0
47.55368247,-122.30359025,6421188,180772.0
47.64517318,-122.34615233,6428840,4502.0
47.67208219,-122.32352533,6428832,55380.0
47.58445009,-122.33283914,6408736,47168.0
47.64158966,-122.38598066,6428824,10927.0
47.68156182,-122.39162584,6428806,117381.0
47.70018085,-122.36383088,6418695,133461.0
47.61418477,-122.33486766,6428800,79469.0
47.56008288,-122.27544848,6336924,95348.0
47.60501319,-122.32989532,6427024,42802.0
47.53109688,-122.26610723,6428787,161500.0
47.61289807,-122.33532762,6425369,72388.0
47.62569738,-122.34964187,6428739,82776.0
47.67849569,-122.37634863,6428126,76045.0
47.67849569,-122.37634863,6428491,76045.0
47.69936679,-122.33402554,6393874,210963.0
47.65185971,-122.40866453,6426493,24604.0
47.61329827,-122.30785382,6373985,129001.0
47.61329827,-122.30785382,6428358,129001.0
47.61329245,-122.30783921,6428355,129001.0
47.57406102,-122.29401779,6409136,86442.0
47.53385843,-122.38784826,6391598,170328.0
47.58140439,-122.29443407,6425950,180768.0
47.62063195,-122.33757434,6426802,79469.0
47.57092113,-122.31456158,6399049,49627.0
47.61673411,-122.33268035,6428698,79468.0
47.61605434,-122.31651444,6420520,80089.0
47.56733776,-122.33521131,6422734,47168.0
47.56733776,-122.33521131,6423474,47168.0
47.64791555,-122.40747191,6416680,24604.0
47.61695645,-122.32966644,6407786,79468.0
47.68935525,-122.33001416,6372444,116668.0
47.55232798,-122.27852486,6425842,128998.0
47.67817289,-122.29932146,6418837,210578.0
47.54317865,-122.27584755,6418028,100456.0
47.60551765,-122.33747479,6428642,114114.0
47.62180794,-122.33625748,6428628,79469.0
47.71035347,-122.35864585,6414093,207487.0
47.65298896,-122.39325356,6428610,4497.0
47.65729918,-122.33894185,6422170,92721.0
47.72154394,-122.32283459,6427914,158058.0
47.65231744,-122.41571258,6427394,81602.0
47.65887784,-122.27373078,6426668,114115.0
47.64517318,-122.34615233,6425102,4502.0
47.6488239,-122.34906542,6428562,55384.0
47.60523392,-122.28423543,6351780,127709.0
47.64658945,-122.3163033,6427392,4506.0
47.53970948,-122.32313489,6417011,52905.0
47.58729408,-122.29765075,6416498,180768.0
47.64158966,-122.38598066,6428532,10927.0
47.6315652,-122.3755202,6405204,10928.0
47.70184781,-122.33673242,6408217,158342.0
47.58131493,-122.37094634,6404544,121270.0
47.69674524,-122.34613461,6420755,210960.0
47.62212351,-122.31281804,6407368,58910.0
47.62602771,-122.3211479,6425810,82132.0
47.62090017,-122.3015607,6405143,44828.0
47.56000798,-122.38241877,6423676,181599.0
47.640089,-122.319775,6428507,180766.0
47.65003515,-122.38310362,6404070,64545.0
47.63034432,-122.34461857,6407010,64548.0
47.61722094,-122.29794658,6418869,44826.0
47.63211623,-122.34152764,6392906,82136.0
47.67135279,-122.28602267,6416744,156804.0
47.63209422,-122.34191385,6401146,82136.0
47.51093468,-122.38130882,6428422,186499.0
47.67327394,-122.30142225,6428367,53274.0
47.67666338,-122.35200611,6408581,120289.0
47.68466886,-122.36861716,6428406,127393.0
47.68384612,-122.34360182,6414391,116670.0
47.6213124,-122.34076614,6355538,79464.0
47.63639758,-122.30087851,6428375,87261.0
47.51790439,-122.27183548,6425988,161499.0
47.61029752,-122.34090346,6428378,53976.0
47.64068809,-122.32036972,6428364,180766.0
47.67057305,-122.35987076,6418491,120288.0
47.64946852,-122.40053517,6428346,132935.0
47.72588912,-122.29886545,6428339,158056.0
47.54699698,-122.29845749,6392447,189283.0
47.71765486,-122.3619148,6428310,162437.0
47.57298282,-122.29456981,6428304,86442.0
47.64680885,-122.36120535,6392146,4501.0
47.57707574,-122.30406973,6420950,93039.0
47.67849569,-122.37634863,6412407,76045.0
47.62415473,-122.28808459,6423818,123308.0
47.63376599,-122.33969801,6423001,82136.0
47.5784514,-122.30703008,6397663,93039.0
47.6849154,-122.32965954,6419946,116668.0
47.70941826,-122.3170865,6417734,114652.0
47.51752065,-122.2631755,6421744,30630.0
47.67751032,-122.31890651,6427299,121801.0
47.6775003,-122.31907525,6427298,121801.0
47.67748982,-122.31920535,6427297,121801.0
47.6774925,-122.31931367,6427296,121801.0
47.67749136,-122.31944075,6427295,121801.0
47.67746543,-122.31981511,6427294,121801.0
47.67762645,-122.3197935,6427293,121801.0
47.67776542,-122.31980759,6427292,121801.0
47.67744717,-122.3198944,6427291,121801.0
47.67744717,-122.3198944,6427290,121801.0
47.67787414,-122.31934981,6427289,121801.0
47.56870442,-122.3870683,6427922,114651.0
47.56858991,-122.38706741,6422995,114651.0
47.66478806,-122.29805027,6423801,123283.0
47.6634188,-122.32483651,6424605,20473.0
47.58130002,-122.30400464,6428212,77296.0
47.67889419,-122.34946692,6428164,120289.0
47.49796092,-122.26262438,6428169,35404.0
47.6061431,-122.33675344,6428166,114114.0
47.59474149,-122.28727328,6417829,85725.0
47.50711595,-122.37991753,6428116,157684.0
47.5784578,-122.3083873,6428088,97306.0
47.62453309,-122.35648478,6428096,79428.0
47.55063892,-122.27992823,6428084,128998.0
47.62353708,-122.29906941,6419373,44844.0
47.62362887,-122.299072,6407615,44844.0
47.61597954,-122.33086962,6428076,79468.0
47.63468138,-122.38975614,6428071,53972.0
47.55175119,-122.36025688,6428066,52904.0
47.65644621,-122.31042426,6415696,20478.0
47.54159366,-122.38475835,6423417,180792.0
47.63491484,-122.34267297,6427907,82136.0
47.60740726,-122.33778279,6420463,114114.0
47.56510756,-122.38735499,6394327,35420.0
47.69759078,-122.3358181,6415285,210958.0
47.60015107,-122.29841846,6425200,46589.0
47.61275016,-122.33686713,6424125,72388.0
47.68423342,-122.34853959,6412995,128120.0
47.61728899,-122.31670399,6418304,80089.0
47.67546441,-122.38658971,6420971,76077.0
47.62079257,-122.35970627,6415475,79427.0
47.67556838,-122.3866357,6427935,76077.0
47.63886467,-122.27933996,6420977,87970.0
47.69727193,-122.29162703,6415354,114653.0
47.62291659,-122.30445418,6419889,80092.0
47.68061371,-122.28371206,6417958,173668.0
47.57285501,-122.31050565,6427974,93040.0
47.67783802,-122.31956352,6427288,121801.0
47.65688309,-122.37393025,6427965,163563.0
47.67787767,-122.31979811,6407232,121801.0
47.57813379,-122.40632151,6427958,97816.0
47.70436897,-122.34033706,6427817,158342.0
47.53954867,-122.38065324,6427956,170300.0
47.69998202,-122.36997909,6427953,185881.0
47.59280696,-122.31600169,6427955,88402.0
47.59280696,-122.31600169,6427954,88402.0
47.641134,-122.35277178,6427865,4503.0
47.53943111,-122.27568853,6427923,59145.0
47.65299229,-122.33774255,6427918,24600.0
47.56986711,-122.34897388,6427913,121270.0
47.62616734,-122.36358614,6427883,79466.0
47.6802346,-122.3733415,6417591,116674.0
47.55920747,-122.39252351,6427873,180901.0
47.63262428,-122.27809233,6427860,87971.0
47.69108761,-122.30379269,6427808,214175.0
47.69108761,-122.30379269,6415115,214175.0
47.64946738,-122.36920406,6414061,4498.0
47.67329752,-122.3817421,6427861,76047.0
47.59982559,-122.32851868,6427835,46593.0
47.59982559,-122.32851868,6427840,46593.0
47.62017077,-122.31042389,6423377,80093.0
47.68558535,-122.2767617,6426914,214721.0
47.55855448,-122.39333594,6419482,180901.0
47.68380458,-122.30639993,6417400,173665.0
47.68937924,-122.31674409,6419184,210964.0
47.57052638,-122.37892389,6427800,117114.0
47.63914858,-122.28455008,6415416,82117.0
47.61632879,-122.33305228,6380693,79468.0
47.63688103,-122.40461689,6427772,53970.0
47.52715247,-122.32411257,6418422,59164.0
47.68313007,-122.34115741,6425844,116670.0
47.60896713,-122.33482136,6427768,125327.0
47.67686751,-122.35309397,6357843,120289.0
47.54468277,-122.31914252,6416628,52905.0
47.54457252,-122.31919252,6427136,52905.0
47.52265948,-122.35888976,6427761,67332.0
47.6143853,-122.33872658,6426318,79464.0
47.70310017,-122.27724587,6415455,162470.0
47.67686751,-122.35309397,6427756,120289.0
47.64158966,-122.38598066,6427491,10927.0
47.65631648,-122.39610703,6417384,10923.0
47.59823558,-122.32358439,6418765,46591.0
47.62180794,-122.33625748,6427721,79469.0
47.61002691,-122.32223697,6427723,125309.0
47.60197119,-122.33438296,6426958,114114.0
47.66449319,-122.29428917,6427648,156803.0
47.62208508,-122.35399633,6419887,79428.0
47.55691793,-122.28922173,6427702,107669.0
47.71708822,-122.36796279,6427679,167309.0
47.54709829,-122.29846237,6392445,189283.0
47.675095,-122.37977273,6413910,76047.0
47.61704237,-122.29715702,6427200,44826.0
47.71922622,-122.27919813,6395568,203689.0
47.70730797,-122.31176159,6412108,163053.0
47.66265625,-122.29833522,6421872,123283.0
47.66766112,-122.2992863,6415613,123283.0
47.61244372,-122.31915237,6420608,80089.0
47.61704237,-122.29715702,6416372,44826.0
47.53260141,-122.37090482,6416566,9527.0
47.56884462,-122.37849524,6416946,117114.0
47.67737399,-122.35285918,6426426,120289.0
47.61820544,-122.32706729,6411858,35402.0
47.5568465,-122.28048216,6416669,107668.0
47.53846779,-122.28306911,6420810,59413.0
47.60581874,-122.33665842,6420257,114114.0
47.65712035,-122.34807657,6419485,55384.0
47.65711724,-122.34831035,6419453,55384.0
47.65560343,-122.35175263,6398711,92719.0
47.58365698,-122.33468366,6416868,47168.0
47.60581874,-122.33665842,6427349,114114.0
47.61229918,-122.33630178,6412266,72388.0
47.69717876,-122.36706199,6425897,210915.0
47.69216983,-122.39518336,6257980,53273.0
47.5485505,-122.33652814,6409634,52906.0
47.68195191,-122.37600326,6427578,116674.0
47.52701421,-122.3145434,6412692,59165.0
47.70762664,-122.3586825,6420542,207488.0
47.56154608,-122.28436009,6388162,104221.0
47.70743226,-122.28464834,6427557,162441.0
